Equipment_ID,Type,Age_in_years,Usage_hours_per_day,Last_Maintenance_Date,Breakdown_Count,Vibration_Index,Temperature_Score,Error_Log_Frequency,Maintenance_Needed
E7951,MRI,7,15.43,2025-02-13 17:52:38.904066,1,0.09,68.91,2,1
E7952,MRI,1,4.85,2024-12-14 17:52:38.904066,2,0.27,40.17,1,1
E7953,Ventilator,8,16.35,2025-03-25 17:52:38.904066,1,0.46,36.97,2,1
E7954,ECG,3,17.75,2025-02-19 17:52:38.904066,0,0.01,68.52,0,1
E7955,ECG,10,4.56,2024-11-03 17:52:38.904066,1,0.03,45.41,3,1
E7956,ECG,4,5.13,2025-03-23 17:52:38.904066,0,0.53,59.88,2,0
E7957,Ventilator,3,7.72,2024-09-14 17:52:38.904066,0,0.7,31.41,0,1
E7958,Ultrasound,0,11.36,2025-05-20 17:52:38.904066,2,0.39,35.95,1,0
E7959,Ultrasound,4,13.94,2025-04-29 17:52:38.904066,0,0.3,21.83,0,0
E7960,Ventilator,11,11.91,2025-02-06 17:52:38.904066,2,0.37,21.1,1,1
E7961,Ventilator,5,5.55,2024-08-09 17:52:38.904066,0,0.58,31.83,1,1
E7962,Ventilator,11,19.81,2024-10-26 17:52:38.904066,1,0.23,45.63,0,1
E7963,MRI,10,14.29,2024-11-13 17:52:38.904066,0,0.61,66.82,1,1
E7964,Ventilator,2,10.26,2025-03-16 17:52:38.904066,1,0.22,54.74,1,0
E7965,Ventilator,14,19.75,2025-01-25 17:52:38.904066,0,0.62,58.24,0,1
E7966,Ultrasound,8,8.66,2025-01-08 17:52:38.904066,1,0.05,24.61,1,1
E7967,Ultrasound,2,16.34,2024-08-22 17:52:38.904066,3,0.73,39.48,1,1
E7968,MRI,3,15.43,2024-09-12 17:52:38.904066,0,0.52,44.58,1,1
E7969,MRI,10,17.28,2025-02-19 17:52:38.904066,3,0.48,63.06,3,1
E7970,ECG,0,11.75,2024-12-10 17:52:38.904066,1,0.07,26.51,2,1
E7971,ECG,12,10.47,2025-02-09 17:52:38.904066,0,0.71,31.88,2,1
E7972,Ventilator,1,0.84,2024-12-10 17:52:38.904066,0,0.7,35.53,3,1
E7973,ECG,5,14.61,2024-11-01 17:52:38.904066,2,0.53,42.11,2,1
E7974,Ventilator,8,5.95,2025-05-28 17:52:38.904066,1,0.78,24.01,0,1
E7975,Ventilator,8,6.18,2025-02-13 17:52:38.904066,0,0.64,25.56,2,1
E7976,ECG,9,2.82,2024-12-14 17:52:38.904066,0,0.19,59.3,2,1
E7977,Ultrasound,0,16.75,2025-03-16 17:52:38.904066,1,0.7,52.22,1,1
E7978,ECG,5,12.71,2024-10-31 17:52:38.904066,0,0.79,44.69,2,1
E7979,ECG,3,3.56,2025-03-28 17:52:38.904066,0,0.37,52.09,5,1
E7980,Ultrasound,14,18.4,2024-12-08 17:52:38.904066,1,0.12,29.04,0,1
E7981,MRI,9,16.47,2025-02-12 17:52:38.904066,1,0.57,43.32,1,1
E7982,Ultrasound,3,19.94,2025-01-08 17:52:38.904066,2,0.02,54.64,0,1
E7983,MRI,3,11.27,2025-01-25 17:52:38.904066,0,0.31,49.43,3,1
E7984,MRI,13,17.92,2025-01-21 17:52:38.904066,0,0.73,23.03,1,1
E7985,Ultrasound,4,10.4,2025-01-01 17:52:38.904066,3,0.16,47.31,1,1
E7986,ECG,6,19.35,2025-07-16 17:52:38.904066,2,0.42,36.48,3,1
E7987,MRI,10,8.27,2025-01-28 17:52:38.904066,0,0.73,25.5,0,1
E7988,ECG,6,12.42,2025-08-01 17:52:38.904066,3,0.2,58.71,3,1
E7989,ECG,0,19.59,2024-09-18 17:52:38.904066,0,0.75,48.47,2,1
E7990,Ventilator,0,4.37,2025-03-22 17:52:38.904066,3,0.52,37.45,0,1
E7991,Ventilator,0,15.35,2025-02-07 17:52:38.904066,0,0.2,45.14,3,0
E7992,ECG,0,16.46,2024-11-20 17:52:38.904066,0,0.1,47.43,1,1
E7993,MRI,1,4.03,2025-05-11 17:52:38.904066,1,0.57,54.06,4,1
E7994,MRI,6,0.99,2024-08-28 17:52:38.904066,1,0.14,45.59,2,1
E7995,Ultrasound,6,13.73,2025-01-25 17:52:38.904066,1,0.39,50.97,2,1
E7996,Ventilator,5,11.2,2024-08-15 17:52:38.904066,1,0.71,27.53,2,1
E7997,Ventilator,6,11.26,2025-01-08 17:52:38.904066,2,0.2,56.42,4,1
E7998,MRI,4,12.4,2025-02-14 17:52:38.904066,0,0.77,45.37,1,1
E7999,MRI,0,19.25,2025-05-02 17:52:38.904066,1,0.44,63.12,1,1
E8000,Ultrasound,3,9.63,2025-07-19 17:52:38.904066,0,0.31,55.33,0,0
E8001,Ventilator,7,8.69,2025-04-01 17:52:38.904066,1,0.28,28.65,1,0
E8002,Ultrasound,5,14.2,2024-12-20 17:52:38.904066,1,0.16,56.09,0,1
E8003,Ventilator,4,17.39,2025-01-23 17:52:38.904066,0,0.76,49.81,1,1
E8004,Ventilator,10,8.7,2025-02-07 17:52:38.904066,1,0.29,46.66,1,1
E8005,Ventilator,3,9.04,2024-12-12 17:52:38.904066,0,0.07,53.74,0,1
E8006,MRI,5,10.98,2024-08-28 17:52:38.904066,0,0.69,62.83,1,1
E8007,Ventilator,14,14.69,2025-04-16 17:52:38.904066,1,0.36,39.95,2,1
E8008,ECG,4,3.04,2025-01-11 17:52:38.904066,1,0.45,69.21,3,1
E8009,Ultrasound,7,16.99,2025-01-31 17:52:38.904066,1,0.39,29.13,2,1
E8010,Ventilator,0,18.35,2024-12-08 17:52:38.904066,0,0.26,67.81,3,1
E8011,ECG,8,1.59,2025-07-07 17:52:38.904066,2,0.13,40.38,1,0
E8012,Ventilator,8,8.58,2025-01-14 17:52:38.904066,0,0.2,68.86,1,1
E8013,ECG,9,11.68,2025-05-17 17:52:38.904066,0,0.66,61.33,1,1
E8014,Ultrasound,8,12.47,2024-08-23 17:52:38.904066,0,0.23,60.57,2,1
E8015,ECG,1,4.68,2024-10-03 17:52:38.904066,3,0.67,61.74,3,1
E8016,Ultrasound,1,18.9,2024-11-13 17:52:38.904066,0,0.1,49.64,1,1
E8017,Ventilator,9,12.5,2025-02-08 17:52:38.904066,0,0.18,38.65,2,1
E8018,MRI,6,2.16,2024-09-17 17:52:38.904066,0,0.48,27.99,1,1
E8019,Ventilator,3,8.6,2024-11-13 17:52:38.904066,1,0.07,24.34,2,1
E8020,Ultrasound,4,4.46,2024-09-26 17:52:38.904066,2,0.63,26.61,1,1
E8021,Ultrasound,2,18.92,2025-05-04 17:52:38.904066,1,0.07,22.28,2,1
E8022,MRI,7,10.35,2024-10-24 17:52:38.904066,1,0.69,60.98,2,1
E8023,Ventilator,6,7.25,2024-10-23 17:52:38.904066,3,0.68,35.57,3,1
E8024,Ventilator,4,15.79,2025-04-07 17:52:38.904066,1,0.21,46.13,3,0
E8025,Ventilator,5,2.74,2025-04-28 17:52:38.904066,0,0.41,56.16,1,0
E8026,Ultrasound,6,19.65,2024-09-17 17:52:38.904066,2,0.09,67.63,0,1
E8027,Ultrasound,8,8.53,2025-03-28 17:52:38.904066,1,0.39,48.04,0,0
E8028,ECG,6,8.61,2024-09-28 17:52:38.904066,0,0.2,33.76,1,1
E8029,Ultrasound,0,4.95,2025-07-19 17:52:38.904066,1,0.24,49.05,3,0
E8030,MRI,7,13.62,2025-07-26 17:52:38.904066,3,0.13,66.38,1,1
E8031,Ultrasound,9,15.39,2025-07-19 17:52:38.904066,0,0.51,39.38,3,1
E8032,MRI,11,2.8,2024-11-24 17:52:38.904066,2,0.26,26.04,0,1
E8033,Ultrasound,13,3.22,2024-10-01 17:52:38.904066,1,0.74,55.47,3,1
E8034,MRI,0,7.77,2024-09-22 17:52:38.904066,0,0.01,39.54,0,1
E8035,ECG,6,0.08,2024-09-26 17:52:38.904066,0,0.34,28.73,0,1
E8036,Ultrasound,2,8.29,2024-10-23 17:52:38.904066,0,0.51,47.86,1,1
E8037,MRI,9,11.3,2024-11-07 17:52:38.904066,1,0.55,20.54,1,1
E8038,Ventilator,8,18.33,2024-09-19 17:52:38.904066,1,0.47,63.19,2,1
E8039,Ultrasound,13,4.79,2025-03-09 17:52:38.904066,0,0.29,62.34,3,1
E8040,MRI,2,18.85,2024-12-31 17:52:38.904066,0,0.58,39.76,0,1
E8041,Ultrasound,1,8.15,2024-08-27 17:52:38.904066,0,0.37,52.97,0,1
E8042,ECG,4,16.82,2025-02-12 17:52:38.904066,1,0.66,25.86,3,1
E8043,Ultrasound,2,18.2,2025-05-22 17:52:38.904066,0,0.37,23.79,2,1
E8044,Ventilator,6,1.91,2024-12-25 17:52:38.904066,1,0.69,37.93,0,1
E8045,ECG,6,8.87,2025-07-19 17:52:38.904066,1,0.41,28.96,2,0
E8046,Ventilator,6,5.22,2025-07-26 17:52:38.904066,1,0.42,64.91,0,1
E8047,ECG,9,16.18,2025-05-20 17:52:38.904066,0,0.29,43.99,2,1
E8048,Ultrasound,11,12.18,2025-02-21 17:52:38.904066,0,0.01,38.16,1,1
E8049,Ultrasound,5,1.13,2024-11-14 17:52:38.904066,2,0.73,58.82,3,1
E8050,Ventilator,12,4.96,2024-11-22 17:52:38.904066,2,0.15,57.39,1,1
E8051,Ultrasound,6,4.32,2024-11-04 17:52:38.904066,2,0.19,66.58,1,1
E8052,Ultrasound,8,14.42,2025-03-01 17:52:38.904066,0,0.58,21.64,3,0
E8053,MRI,12,17.24,2025-07-27 17:52:38.904066,0,0.1,52.76,3,1
E8054,ECG,5,4.92,2024-10-17 17:52:38.904066,1,0.29,44.14,1,1
E8055,Ultrasound,5,18.63,2024-08-20 17:52:38.904066,1,0.79,58.84,1,1
E8056,Ventilator,8,10.79,2025-06-07 17:52:38.904066,2,0.78,47.7,0,1
E8057,MRI,15,7.02,2024-12-20 17:52:38.904066,0,0.57,33.77,0,1
E8058,ECG,10,4.16,2024-08-18 17:52:38.904066,3,0.31,41.55,2,1
E8059,MRI,8,6.94,2025-05-10 17:52:38.904066,0,0.62,26.23,1,1
E8060,Ventilator,0,5.63,2024-08-30 17:52:38.904066,1,0.22,68.54,1,1
E8061,Ventilator,3,7.89,2025-07-15 17:52:38.904066,1,0.15,59.08,2,0
E8062,ECG,4,12.34,2025-05-05 17:52:38.904066,1,0.44,35.83,0,0
E8063,ECG,3,1.37,2024-10-15 17:52:38.904066,1,0.38,61.39,3,1
E8064,ECG,0,2.57,2025-06-30 17:52:38.904066,0,0.48,20.44,1,0
E8065,ECG,3,0.87,2025-01-20 17:52:38.904066,0,0.4,66.63,1,1
E8066,Ultrasound,1,17.7,2024-09-17 17:52:38.904066,0,0.4,22.19,0,1
E8067,ECG,6,19.67,2025-06-27 17:52:38.904066,1,0.04,63.02,1,1
E8068,Ventilator,11,18.4,2025-01-29 17:52:38.904066,0,0.34,27.65,1,1
E8069,MRI,0,13.48,2025-01-13 17:52:38.904066,0,0.36,66.61,2,1
E8070,Ventilator,5,6.82,2025-05-11 17:52:38.904066,0,0.61,50.58,3,1
E8071,ECG,8,6.71,2024-12-09 17:52:38.904066,1,0.35,44.53,3,1
E8072,Ventilator,4,8.35,2024-10-04 17:52:38.904066,0,0.52,38.39,1,1
E8073,MRI,12,0.06,2025-03-31 17:52:38.904066,0,0.0,69.19,1,1
E8074,ECG,8,11.16,2024-08-19 17:52:38.904066,2,0.4,28.49,2,1
E8075,Ventilator,0,2.33,2025-06-05 17:52:38.904066,0,0.65,49.1,2,1
E8076,ECG,12,2.42,2024-11-29 17:52:38.904066,0,0.51,67.27,0,1
E8077,Ventilator,7,15.12,2024-10-15 17:52:38.904066,0,0.19,51.93,3,1
E8078,ECG,9,0.13,2025-04-24 17:52:38.904066,0,0.29,58.9,2,1
E8079,ECG,2,19.8,2024-09-25 17:52:38.904066,1,0.42,36.92,2,1
E8080,MRI,9,15.26,2025-04-06 17:52:38.904066,0,0.04,46.65,1,1
E8081,ECG,6,13.54,2025-02-17 17:52:38.904066,1,0.43,52.5,0,0
E8082,ECG,0,3.45,2025-03-21 17:52:38.904066,1,0.28,26.0,2,0
E8083,ECG,3,11.57,2025-04-15 17:52:38.904066,2,0.48,56.5,3,0
E8084,MRI,4,2.71,2024-12-13 17:52:38.904066,0,0.13,37.13,0,1
E8085,ECG,7,3.31,2024-08-24 17:52:38.904066,0,0.69,33.86,4,1
E8086,Ventilator,10,2.72,2024-10-05 17:52:38.904066,1,0.45,49.71,0,1
E8087,Ultrasound,7,12.11,2025-07-19 17:52:38.904066,2,0.56,45.37,2,0
E8088,Ventilator,7,15.66,2024-09-29 17:52:38.904066,0,0.52,60.05,2,1
E8089,Ventilator,3,10.13,2024-12-18 17:52:38.904066,0,0.8,69.44,2,1
E8090,Ultrasound,4,7.34,2024-11-25 17:52:38.904066,0,0.02,59.56,1,1
E8091,ECG,3,0.86,2025-04-03 17:52:38.904066,0,0.78,20.17,1,1
E8092,Ultrasound,3,11.63,2024-12-04 17:52:38.904066,1,0.79,25.62,3,1
E8093,Ultrasound,8,11.87,2025-03-13 17:52:38.904066,0,0.12,54.41,2,0
E8094,Ultrasound,6,7.02,2024-12-20 17:52:38.904066,0,0.3,60.81,2,1
E8095,Ultrasound,6,6.0,2024-11-05 17:52:38.904066,0,0.48,64.64,0,1
E8096,MRI,0,1.66,2025-06-24 17:52:38.904066,1,0.05,65.06,3,1
E8097,ECG,3,3.22,2025-03-08 17:52:38.904066,2,0.72,31.32,3,1
E8098,ECG,8,12.34,2024-11-03 17:52:38.904066,1,0.2,40.27,2,1
E8099,Ventilator,3,18.98,2025-07-14 17:52:38.904066,1,0.5,46.14,0,1
E8100,MRI,3,6.39,2025-02-18 17:52:38.904066,0,0.1,26.16,0,0
E8101,MRI,8,12.45,2024-12-10 17:52:38.904066,1,0.63,44.2,0,1
E8102,Ultrasound,4,7.1,2024-09-20 17:52:38.904066,2,0.15,28.8,1,1
E8103,Ventilator,3,9.24,2025-04-18 17:52:38.904066,0,0.47,25.17,2,0
E8104,Ultrasound,6,1.49,2025-05-18 17:52:38.904066,1,0.31,42.73,1,0
E8105,MRI,8,19.65,2025-01-20 17:52:38.904066,0,0.66,37.05,2,1
E8106,Ultrasound,0,6.19,2025-04-10 17:52:38.904066,0,0.41,48.24,2,0
E8107,ECG,0,0.35,2025-06-01 17:52:38.904066,3,0.01,53.57,0,1
E8108,MRI,10,8.16,2025-06-01 17:52:38.904066,0,0.1,38.4,0,1
E8109,Ventilator,0,12.07,2024-10-05 17:52:38.904066,0,0.38,31.84,2,1
E8110,ECG,10,8.81,2025-06-11 17:52:38.904066,1,0.38,43.55,1,1
E8111,Ventilator,3,12.63,2025-01-14 17:52:38.904066,4,0.35,42.03,0,1
E8112,Ultrasound,15,0.45,2025-06-13 17:52:38.904066,0,0.44,47.63,1,1
E8113,MRI,9,6.17,2024-12-09 17:52:38.904066,1,0.51,26.79,1,1
E8114,MRI,0,0.09,2025-05-11 17:52:38.904066,1,0.53,25.9,1,0
E8115,MRI,0,12.09,2024-09-20 17:52:38.904066,0,0.43,27.09,2,1
E8116,MRI,1,4.68,2025-05-16 17:52:38.904066,0,0.65,27.02,2,1
E8117,ECG,6,3.49,2024-08-26 17:52:38.904066,2,0.49,54.27,1,1
E8118,Ventilator,2,14.57,2024-09-15 17:52:38.904066,1,0.39,49.58,3,1
E8119,ECG,5,18.77,2024-09-06 17:52:38.904066,1,0.01,51.44,0,1
E8120,MRI,5,19.27,2025-06-11 17:52:38.904066,1,0.43,54.08,0,1
E8121,Ventilator,8,16.33,2024-10-06 17:52:38.904066,1,0.69,69.07,1,1
E8122,Ultrasound,9,9.78,2024-08-18 17:52:38.904066,0,0.71,55.26,2,1
E8123,Ultrasound,3,5.58,2024-10-21 17:52:38.904066,1,0.79,43.61,2,1
E8124,Ventilator,0,9.32,2024-09-04 17:52:38.904066,0,0.78,66.98,1,1
E8125,Ultrasound,5,4.58,2025-04-18 17:52:38.904066,0,0.47,63.53,1,1
E8126,Ultrasound,5,14.32,2025-03-19 17:52:38.904066,2,0.73,63.95,1,1
E8127,Ultrasound,10,6.32,2024-09-16 17:52:38.904066,1,0.68,24.19,1,1
E8128,Ventilator,4,14.29,2025-07-15 17:52:38.904066,3,0.66,21.69,4,1
E8129,Ventilator,6,13.61,2025-06-19 17:52:38.904066,0,0.46,62.96,3,1
E8130,Ventilator,4,1.38,2025-01-10 17:52:38.904066,1,0.08,37.76,0,1
E8131,Ventilator,7,15.35,2025-01-02 17:52:38.904066,0,0.34,24.34,2,1
E8132,Ultrasound,12,3.86,2024-12-10 17:52:38.904066,4,0.53,69.57,1,1
E8133,Ventilator,3,17.06,2025-04-03 17:52:38.904066,1,0.46,56.26,1,1
E8134,Ultrasound,6,7.72,2025-05-16 17:52:38.904066,0,0.09,39.66,0,0
E8135,ECG,2,6.52,2024-12-07 17:52:38.904066,0,0.16,62.39,2,1
E8136,Ultrasound,2,18.18,2024-10-30 17:52:38.904066,0,0.5,48.32,0,1
E8137,Ultrasound,4,3.59,2024-12-10 17:52:38.904066,0,0.64,46.27,1,1
E8138,Ultrasound,4,13.25,2025-02-08 17:52:38.904066,1,0.33,49.98,2,0
E8139,Ventilator,3,13.79,2025-08-02 17:52:38.904066,0,0.25,38.05,2,0
E8140,Ultrasound,0,2.74,2025-02-09 17:52:38.904066,0,0.77,64.53,3,1
E8141,Ultrasound,1,5.22,2024-11-05 17:52:38.904066,1,0.19,44.86,3,1
E8142,Ventilator,1,9.08,2025-05-25 17:52:38.904066,0,0.38,69.18,2,1
E8143,MRI,1,4.53,2025-06-22 17:52:38.904066,0,0.47,65.97,2,1
E8144,Ultrasound,10,1.27,2025-06-07 17:52:38.904066,1,0.25,32.61,1,1
E8145,Ultrasound,7,5.31,2024-09-06 17:52:38.904066,2,0.72,31.98,1,1
E8146,Ventilator,2,9.39,2025-01-26 17:52:38.904066,0,0.74,27.89,2,1
E8147,MRI,9,5.35,2025-04-16 17:52:38.904066,0,0.4,42.08,2,1
E8148,Ultrasound,12,4.28,2024-10-18 17:52:38.904066,0,0.27,64.94,0,1
E8149,ECG,2,17.06,2024-11-09 17:52:38.904066,0,0.42,34.02,0,1
E8150,ECG,8,14.56,2024-10-09 17:52:38.904066,1,0.4,22.56,1,1
E8151,ECG,7,2.85,2025-04-26 17:52:38.904066,0,0.31,61.25,1,1
E8152,Ventilator,7,17.9,2024-10-02 17:52:38.904066,1,0.65,61.94,4,1
E8153,ECG,4,3.36,2025-05-05 17:52:38.904066,0,0.72,60.9,1,1
E8154,Ventilator,8,8.6,2025-07-08 17:52:38.904066,0,0.13,54.65,0,0
E8155,MRI,6,12.62,2025-07-19 17:52:38.904066,2,0.6,31.9,2,0
E8156,MRI,1,4.77,2024-11-19 17:52:38.904066,1,0.51,68.24,0,1
E8157,Ventilator,0,14.53,2025-04-26 17:52:38.904066,1,0.46,65.3,0,1
E8158,MRI,0,2.78,2024-10-27 17:52:38.904066,3,0.42,26.73,1,1
E8159,ECG,5,11.38,2025-03-27 17:52:38.904066,1,0.69,51.36,1,1
E8160,MRI,2,12.43,2025-07-28 17:52:38.904066,0,0.06,21.32,2,0
E8161,Ventilator,0,18.4,2025-06-26 17:52:38.904066,0,0.34,43.13,1,1
E8162,MRI,7,5.42,2025-02-25 17:52:38.904066,0,0.65,67.57,1,1
E8163,Ventilator,7,16.35,2025-01-14 17:52:38.904066,3,0.36,66.32,2,1
E8164,Ventilator,4,4.15,2025-06-27 17:52:38.904066,0,0.66,54.52,1,1
E8165,Ventilator,14,19.93,2025-07-03 17:52:38.904066,0,0.08,55.68,1,1
E8166,Ventilator,0,0.71,2025-07-15 17:52:38.904066,1,0.68,68.29,0,1
E8167,Ventilator,4,8.92,2025-07-27 17:52:38.904066,0,0.38,36.56,0,0
E8168,Ventilator,8,17.3,2025-02-25 17:52:38.904066,1,0.74,22.68,2,1
E8169,Ultrasound,3,0.13,2025-04-07 17:52:38.904066,0,0.76,21.07,2,1
E8170,MRI,3,7.17,2024-11-14 17:52:38.904066,1,0.61,67.02,2,1
E8171,ECG,6,17.86,2025-06-14 17:52:38.904066,0,0.48,43.13,1,1
E8172,ECG,2,12.71,2024-09-18 17:52:38.904066,0,0.01,26.46,1,1
E8173,ECG,5,0.84,2024-08-12 17:52:38.904066,2,0.41,37.6,1,1
E8174,MRI,3,18.55,2025-06-07 17:52:38.904066,0,0.08,27.61,5,1
E8175,MRI,0,11.79,2025-03-12 17:52:38.904066,1,0.19,63.01,2,1
E8176,ECG,6,12.88,2025-01-24 17:52:38.904066,0,0.29,34.29,1,1
E8177,Ventilator,5,5.33,2024-08-13 17:52:38.904066,0,0.71,38.18,2,1
E8178,MRI,11,12.29,2025-01-12 17:52:38.904066,1,0.56,23.45,1,1
E8179,Ventilator,9,19.74,2025-06-01 17:52:38.904066,1,0.65,56.3,0,1
E8180,Ventilator,1,14.77,2024-11-03 17:52:38.904066,1,0.71,30.83,1,1
E8181,ECG,0,19.9,2025-07-07 17:52:38.904066,1,0.21,64.79,3,1
E8182,Ventilator,13,0.08,2025-07-14 17:52:38.904066,0,0.47,58.69,0,1
E8183,MRI,5,12.78,2024-09-08 17:52:38.904066,1,0.42,45.95,2,1
E8184,Ultrasound,4,1.73,2025-02-04 17:52:38.904066,0,0.17,37.27,3,1
E8185,ECG,3,5.84,2025-01-13 17:52:38.904066,0,0.41,51.61,1,1
E8186,Ventilator,9,10.09,2024-09-12 17:52:38.904066,0,0.5,57.97,1,1
E8187,ECG,2,19.07,2025-03-27 17:52:38.904066,2,0.27,33.69,0,1
E8188,Ultrasound,5,6.17,2025-02-28 17:52:38.904066,0,0.21,43.51,1,0
E8189,Ultrasound,9,9.71,2024-08-21 17:52:38.904066,1,0.48,42.47,2,1
E8190,Ventilator,5,17.69,2024-12-10 17:52:38.904066,1,0.05,60.78,1,1
E8191,Ultrasound,5,14.95,2025-03-11 17:52:38.904066,0,0.5,43.17,1,0
E8192,Ventilator,4,2.78,2025-01-13 17:52:38.904066,0,0.27,59.94,3,1
E8193,Ultrasound,0,9.92,2025-07-20 17:52:38.904066,2,0.41,43.51,0,0
E8194,Ventilator,8,12.89,2025-03-15 17:52:38.904066,0,0.2,66.32,0,1
E8195,Ultrasound,7,1.62,2024-08-28 17:52:38.904066,0,0.54,34.42,1,1
E8196,Ventilator,9,0.48,2025-05-05 17:52:38.904066,0,0.49,40.54,1,1
E8197,Ventilator,0,0.67,2024-09-05 17:52:38.904066,0,0.16,29.92,1,1
E8198,Ventilator,0,3.29,2025-04-01 17:52:38.904066,0,0.27,46.38,1,0
E8199,MRI,11,17.05,2024-10-28 17:52:38.904066,0,0.75,39.2,0,1
E8200,Ventilator,5,17.48,2025-05-01 17:52:38.904066,0,0.57,60.8,2,1
E8201,MRI,0,2.06,2024-10-23 17:52:38.904066,0,0.3,39.87,0,1
E8202,ECG,10,8.13,2025-03-27 17:52:38.904066,0,0.01,31.66,3,1
E8203,ECG,3,14.28,2025-06-02 17:52:38.904066,2,0.72,69.31,2,1
E8204,MRI,7,14.28,2025-05-06 17:52:38.904066,2,0.17,54.58,2,0
E8205,ECG,8,18.17,2025-08-02 17:52:38.904066,0,0.39,31.89,4,1
E8206,Ventilator,0,11.43,2024-10-02 17:52:38.904066,1,0.44,30.97,2,1
E8207,Ultrasound,9,18.49,2025-06-26 17:52:38.904066,1,0.78,59.53,1,1
E8208,Ventilator,0,5.36,2024-11-07 17:52:38.904066,1,0.66,55.97,2,1
E8209,ECG,1,16.7,2025-01-17 17:52:38.904066,0,0.63,35.75,3,1
E8210,Ultrasound,3,5.91,2025-06-04 17:52:38.904066,0,0.73,59.03,0,1
E8211,ECG,0,12.7,2025-01-03 17:52:38.904066,1,0.58,20.49,2,1
E8212,Ventilator,8,0.87,2024-09-01 17:52:38.904066,1,0.53,41.6,0,1
E8213,ECG,10,18.03,2024-08-18 17:52:38.904066,2,0.1,36.99,1,1
E8214,MRI,0,8.71,2025-02-23 17:52:38.904066,1,0.39,62.06,1,1
E8215,MRI,4,18.92,2024-08-14 17:52:38.904066,0,0.08,49.96,1,1
E8216,MRI,8,17.09,2024-08-15 17:52:38.904066,2,0.61,54.03,0,1
E8217,ECG,4,15.32,2025-06-28 17:52:38.904066,1,0.79,30.73,0,1
E8218,ECG,0,16.99,2025-02-15 17:52:38.904066,0,0.52,21.56,4,1
E8219,Ultrasound,7,9.63,2024-11-11 17:52:38.904066,3,0.07,30.64,3,1
E8220,Ultrasound,2,19.13,2025-03-14 17:52:38.904066,1,0.6,47.63,1,1
E8221,Ultrasound,4,6.95,2024-11-03 17:52:38.904066,0,0.1,36.12,2,1
E8222,ECG,8,10.58,2024-08-24 17:52:38.904066,2,0.23,37.77,2,1
E8223,ECG,3,7.47,2025-07-24 17:52:38.904066,1,0.53,37.87,0,0
E8224,ECG,4,3.04,2024-12-14 17:52:38.904066,0,0.51,45.05,2,1
E8225,Ventilator,0,19.38,2024-12-27 17:52:38.904066,1,0.16,25.42,4,1
E8226,MRI,3,3.62,2025-06-20 17:52:38.904066,0,0.6,65.76,4,1
E8227,ECG,2,13.3,2025-05-24 17:52:38.904066,1,0.48,40.32,2,0
E8228,Ultrasound,5,19.8,2024-09-05 17:52:38.904066,1,0.18,59.52,5,1
E8229,Ventilator,4,19.96,2024-12-07 17:52:38.904066,1,0.71,32.31,2,1
E8230,Ventilator,4,0.61,2025-03-08 17:52:38.904066,0,0.03,59.7,2,0
E8231,MRI,2,14.6,2024-08-20 17:52:38.904066,1,0.08,44.75,0,1
E8232,MRI,3,19.77,2024-08-19 17:52:38.904066,0,0.07,42.93,4,1
E8233,Ultrasound,10,8.86,2025-02-17 17:52:38.904066,0,0.48,30.47,0,1
E8234,Ultrasound,12,3.14,2025-01-10 17:52:38.904066,0,0.01,36.77,3,1
E8235,MRI,5,4.75,2024-10-07 17:52:38.904066,1,0.25,59.63,1,1
E8236,Ultrasound,6,14.87,2024-10-28 17:52:38.904066,1,0.01,62.39,1,1
E8237,Ultrasound,5,1.55,2025-07-31 17:52:38.904066,0,0.35,61.86,2,1
E8238,MRI,5,2.81,2025-08-05 17:52:38.904066,2,0.24,51.22,2,0
E8239,Ventilator,3,16.96,2024-08-14 17:52:38.904066,0,0.68,42.35,0,1
E8240,ECG,3,19.45,2024-10-27 17:52:38.904066,2,0.03,66.02,1,1
E8241,ECG,4,13.14,2025-08-02 17:52:38.904066,0,0.65,64.81,2,1
E8242,Ventilator,11,4.41,2024-09-10 17:52:38.904066,0,0.34,36.85,3,1
E8243,MRI,6,13.38,2024-08-25 17:52:38.904066,2,0.49,43.14,1,1
E8244,Ventilator,4,5.44,2025-06-17 17:52:38.904066,0,0.5,57.14,0,0
E8245,MRI,3,18.03,2024-10-10 17:52:38.904066,2,0.16,58.06,5,1
E8246,Ventilator,8,13.15,2024-09-25 17:52:38.904066,0,0.03,43.45,5,1
E8247,Ultrasound,2,16.94,2025-06-15 17:52:38.904066,1,0.38,62.47,1,1
E8248,Ultrasound,4,7.29,2024-11-15 17:52:38.904066,2,0.36,30.89,0,1
E8249,Ultrasound,7,8.12,2024-11-29 17:52:38.904066,2,0.7,61.58,3,1
E8250,ECG,5,16.22,2025-07-07 17:52:38.904066,0,0.42,66.74,0,1
E8251,MRI,6,19.11,2025-05-27 17:52:38.904066,1,0.2,66.19,2,1
E8252,MRI,12,16.73,2025-02-19 17:52:38.904066,1,0.27,35.31,2,1
E8253,ECG,7,2.17,2025-06-01 17:52:38.904066,0,0.2,47.69,1,0
E8254,ECG,0,10.59,2025-05-31 17:52:38.904066,1,0.62,25.44,3,1
E8255,Ventilator,4,3.88,2025-05-24 17:52:38.904066,0,0.24,58.47,2,0
E8256,Ultrasound,4,7.63,2025-02-22 17:52:38.904066,0,0.64,22.48,3,1
